iter	Passed	Remaining
1370	444178	203784
1371	444642	203524
1372	445000	203215
1373	445329	202894
1374	445660	202573
1375	446031	202270
1376	446429	201979
1377	446740	201649
1378	447066	201325
1379	447398	201005
1380	447714	200677
1381	448107	200383
1382	448434	200060
1383	448775	199744
1384	449117	199427
1385	449431	199098
1386	449778	198784
1387	450145	198479
1388	450441	198142
1389	450730	197802
1390	451111	197503
1391	451582	197243
1392	451924	196925
1393	452273	196612
1394	452588	196284
1395	452954	195977
1396	453287	195656
1397	453630	195340
1398	453975	195024
1399	454342	194718
1400	454651	194387
1401	454983	194065
1402	455366	193766
1403	455717	193452
1404	456035	193125
1405	456544	192878
1406	456931	192580
1407	457303	192275
1408	457619	191946
1409	457944	191622
1410	458269	191297
1411	458605	190977
1412	459036	190696
1413	459377	190378
1414	459749	190073
1415	460053	189739
1416	460410	189427
1417	460801	189130
1418	461128	188806
1419	461494	188497
1420	461798	188164
1421	462127	187840
1422	462423	187503
1423	462771	187188
1424	463106	186867
1425	463436	186544
1426	463799	186234
1427	464100	185900
1428	464434	185578
1429	464766	185256
1430	465128	184946
1431	465464	184625
1432	465831	184317
1433	466198	184008
1434	466534	183687
1435	466858	183362
1436	467168	183031
1437	467468	182696
1438	467784	182367
1439	468104	182040
1440	468457	181726
1441	468796	181406
1442	469124	181082
1443	469470	180765
1444	469827	180452
1445	470184	180139
1446	470535	179824
1447	470858	179498
1448	471209	179183
1449	471566	178870
1450	471900	178548
1451	472282	178244
1452	472652	177935
1453	472971	177608
1454	473347	177301
1455	473644	176966
1456	473952	176634
1457	474305	176319
1458	474655	176002
1459	474972	175674
1460	475291	175347
1461	475690	175049
1462	476029	174728
1463	476366	174407
1464	476743	174100
1465	477103	173787
1466	477450	173470
1467	477806	173156
1468	478132	172830
1469	478440	172499
1470	478742	172165
1471	479029	171825
1472	479338	171494
1473	479647	171163
1474	479967	170835
1475	480261	170499
1476	481246	170407
1477	481598	170090
1478	481980	169784
1479	482322	169464
1480	482688	169152
1481	483070	168846
1482	483399	168521
1483	483711	168190
1484	484022	167859
1485	484337	167530
1486	484647	167198
1487	484937	166860
1488	485226	166521
1489	485590	166208
1490	485916	165883
1491	486211	165546
1492	486501	165208
1493	486861	164894
1494	487214	164577
1495	487522	164245
1496	487835	163915
1497	488189	163598
1498	488479	163261
1499	488770	162923
1500	489070	162589
1501	489355	162249
1502	489682	161924
1503	490006	161597
1504	490336	161273
1505	490791	160989
1506	491088	160654
1507	491393	160322
1508	491754	160007
1509	492042	159669
1510	492313	159325
1511	492598	158986
1512	492903	158654
1513	493192	158316
1514	494355	158259
1515	494662	157926
1516	494960	157591
1517	495400	157301
1518	495743	156980
1519	496017	156637
1520	496305	156298
1521	496628	155971
1522	496920	155634
1523	497266	155314
1524	497584	154985
1525	497935	154666
1526	498239	154333
1527	498546	154001
1528	498846	153666
1529	499185	153344
1530	499495	153013
1531	499782	152675
1532	500115	152350
1533	500438	152023
1534	500796	151707
1535	501148	151388
1536	501467	151060
1537	501822	150742
1538	502212	150435
1539	502589	150124
1540	502915	149797
1541	503313	149492
1542	503927	149251
1543	504224	148915
1544	504554	148590
1545	504855	148256
1546	505122	147912
1547	505407	147573
1548	505730	147246
1549	506017	146908
1550	506318	146574
1551	506648	146249
1552	507018	145935
1553	507347	145609
1554	507666	145280
1555	508130	144993
1556	508456	144666
