iter	Passed	Remaining
1025	101639	96487
1026	101768	96417
1027	101887	96337
1028	101991	96243
1029	102123	96174
1030	102269	96119
1031	102409	96058
1032	102534	95983
1033	102659	95908
1034	102782	95830
1035	102914	95762
1036	103040	95687
1037	103181	95626
1038	103296	95542
1039	103405	95451
1040	103513	95359
1041	103622	95269
1042	103749	95194
1043	103868	95113
1044	103975	95020
1045	104088	94933
1046	104204	94848
1047	104307	94752
1048	104420	94665
1049	104527	94572
1050	104635	94480
1051	104753	94397
1052	104864	94308
1053	104970	94214
1054	105076	94120
1055	105197	94040
1056	105303	93945
1057	105418	93860
1058	105537	93777
1059	105645	93685
1060	105758	93597
1061	105879	93516
1062	105992	93429
1063	106142	93373
1064	106262	93291
1065	106386	93212
1066	106500	93125
1067	106623	93045
1068	106738	92959
1069	106850	92870
1070	106959	92777
1071	107103	92716
1072	107222	92633
1073	107335	92544
1074	107450	92457
1075	107564	92369
1076	107687	92288
1077	107801	92201
1078	107917	92114
1079	108039	92033
1080	108153	91945
1081	108270	91859
1082	108423	91804
1083	108534	91713
1084	108655	91631
1085	108768	91542
1086	108884	91455
1087	108997	91365
1088	109114	91279
1089	109230	91192
1090	109341	91101
1091	109459	91015
1092	109583	90934
1093	109696	90845
1094	109810	90756
1095	109917	90662
1096	110047	90586
1097	110151	90488
1098	110281	90412
1099	110416	90340
1100	110534	90254
1101	110648	90165
1102	110770	90082
1103	110881	89991
1104	111004	89908
1105	111119	89819
1106	111234	89731
1107	111334	89630
1108	111433	89528
1109	111540	89433
1110	111647	89338
1111	111748	89237
1112	111862	89147
1113	112011	89086
1114	112126	88997
1115	112240	88907
1116	112360	88822
1117	112484	88740
1118	112595	88647
1119	112707	88555
1120	112815	88460
1121	112942	88380
1122	113062	88295
1123	113173	88203
1124	113275	88103
1125	113385	88009
1126	113488	87910
1127	113592	87812
1128	113695	87713
1129	113795	87612
1130	113906	87519
1131	114056	87457
1132	114180	87374
1133	114298	87286
1134	114423	87203
1135	114539	87114
1136	114659	87028
1137	114785	86946
1138	114886	86845
1139	114997	86752
1140	115114	86663
1141	115224	86569
1142	115327	86470
1143	115438	86377
1144	115545	86280
1145	115650	86182
1146	115751	86081
1147	115859	85986
1148	115961	85886
1149	116080	85798
1150	116182	85698
1151	116303	85612
1152	116403	85510
1153	116513	85416
1154	116612	85313
1155	116715	85214
1156	116827	85121
1157	116928	85020
1158	117043	84929
1159	117152	84834
1160	117261	84739
1161	117380	84651
1162	117496	84560
1163	117620	84476
1164	117741	84389
1165	117855	84298
1166	117961	84200
1167	118067	84102
1168	118176	84007
1169	118274	83904
1170	118409	83827
1171	118520	83732
1172	118624	83633
1173	118732	83537
1174	118831	83434
1175	118930	83332
1176	119033	83232
1177	119139	83134
1178	119239	83032
1179	119345	82934
1180	119445	82832
1181	119544	82730
1182	119644	82628
1183	119743	82525
1184	119860	82435
1185	119988	82352
1186	120098	82258
1187	120209	82163
1188	120307	82060
1189	120415	81963
1190	120537	81876
1191	120637	81774
1192	120760	81688
1193	120868	81591
1194	120972	81492
1195	121077	81393
1196	121193	81302
1197	121306	81208
1198	121413	81110
1199	121516	81010
1200	121621	80912
1201	121738	80821
1202	121837	80718
1203	121939	80617
1204	122036	80513
1205	122137	80412
1206	122237	80310
1207	122337	80207
1208	122439	80107
1209	122544	80008
1210	122638	79902
1211	122748	79806
1212	122861	79712
1213	122961	79611
1214	123071	79515
1215	123168	79411
1216	123266	79308
1217	123358	79200
1218	123465	79102
1219	123585	79013
1220	123688	78913
1221	123786	78810
1222	123936	78740
1223	124057	78650
1224	124161	78551
1225	124260	78448
1226	124372	78353
1227	124479	78255
1228	124577	78152
1229	124671	78046
1230	124776	77947
1231	124881	77848
1232	124992	77753
1233	125101	77656
1234	125212	77560
1235	125322	77464
1236	125422	77362
1237	125537	77269
1238	125638	77167
1239	125745	77069
1240	125847	76968
1241	125944	76864
1242	126053	76767
1243	126152	76665
1244	126255	76564
1245	126364	76467
1246	126475	76371
1247	126581	76273
1248	126677	76168
1249	126779	76067
1250	126888	75970
1251	126998	75874
1252	127101	75774
1253	127208	75675
1254	127306	75572
1255	127412	75473
1256	127515	75373
1257	127614	75270
1258	127731	75178
1259	127827	75073
1260	127926	74970
1261	128031	74871
1262	128138	74772
1263	128239	74670
1264	128356	74578
1265	128463	74480
1266	128581	74388
1267	128688	74290
1268	128802	74195
1269	128909	74097
1270	129014	73997
1271	129109	73892
1272	129205	73788
1273	129311	73689
1274	129418	73590
1275	129536	73498
1276	129645	73401
1277	129739	73295
1278	129840	73193
1279	129940	73091
1280	130058	72999
1281	130177	72907
1282	130286	72810
1283	130385	72707
1284	130486	72605
1285	130592	72506
1286	130700	72408
1287	130811	72312
1288	130933	72221
1289	131034	72119
1290	131143	72022
1291	131247	71921
1292	131383	71839
1293	131489	71740
1294	131599	71643
1295	131701	71541
1296	131803	71440
1297	131917	71345
1298	132020	71244
1299	132126	71144
1300	132249	71054
1301	132397	70978
1302	132536	70896
1303	132662	70807
1304	132777	70712
1305	132896	70620
1306	132993	70516
1307	133113	70423
1308	133212	70320
1309	133318	70221
1310	133434	70127
1311	133548	70031
1312	133670	69940
1313	133789	69847
1314	133892	69746
1315	134018	69657
1316	134135	69563
